"issue_key","s2r_label","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","s2r_reason","expected_behavior_presence","expected_behavior_quality","expected_behavior_reason","observed_behavior_presence","observed_behavior_quality","observed_behavior_reason","overall_reason","status","model","prompt_version","seed","system_fingerprint","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd","timestamp","raw_response"
"MC-301008","Executable","The report provides a clear description of the actions taken and the expected versus observed outcomes, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the actions taken and the expected versus observed outcomes, allowing for an attempt to reproduce the issue.","Present","Accurate","The expected behavior is clearly stated as rendering the outline at the transformed coordinates, which aligns with the mechanics of the game.","Present","Sufficient","The observed behavior is clearly described, indicating that the outline does not render at the expected coordinates, providing a clear basis for understanding the issue.","The report effectively outlines the steps taken and the discrepancies between expected and observed behavior, making it actionable for reproduction.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","3125","0","228","3353","0.00060555","2026-07-11T20:09:12","{
  ""issue_key"": ""MC-301008"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the actions taken and the expected versus observed outcomes, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated as rendering the outline at the transformed coordinates, which aligns with the mechanics of the game.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is clearly described, indicating that the outline does not render at the expected coordinates, providing a clear basis for understanding the issue.""
  },
  ""overall_reason"": ""The report effectively outlines the steps taken and the discrepancies between expected and observed behavior, making it actionable for reproduction.""
}"
"MC-301071","Executable","The report clearly describes the action of placing or breaking a Fence Gate and the resulting sound, providing a concrete attempt path.","Not Assessed","Not Applicable","Not Applicable","The report clearly describes the action of placing or breaking a Fence Gate and the resulting sound, providing a concrete attempt path.","Present","Accurate","The expected behavior of a Fence Gate making Wood sounds upon placement is clearly stated.","Present","Sufficient","The observed behavior of the Fence Gate making Stone sounds is clearly described.","The report provides a clear description of the bug, including the action taken and the resulting sound, making it executable despite lacking detailed reproducibility information.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2887","0","211","3098","0.00055965","2026-07-11T20:09:16","{
  ""issue_key"": ""MC-301071"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report clearly describes the action of placing or breaking a Fence Gate and the resulting sound, providing a concrete attempt path.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of a Fence Gate making Wood sounds upon placement is clearly stated.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior of the Fence Gate making Stone sounds is clearly described.""
  },
  ""overall_reason"": ""The report provides a clear description of the bug, including the action taken and the resulting sound, making it executable despite lacking detailed reproducibility information.""
}"
"MC-301108","Executable","The report provides a clear action of enchanting items and disconnecting, which allows for an attempt to reproduce the bug.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear action of enchanting items and disconnecting, which allows for an attempt to reproduce the bug.","Not Present","Not Applicable","The report does not explicitly state what the expected outcome should be when enchanting items.","Present","Sufficient","The report clearly describes that items and lapis are deleted upon disconnecting while enchanting.","The report is actionable as it describes a specific scenario that leads to the bug, but it lacks a clear expected outcome.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2925","0","209","3134","0.00056415","2026-07-11T20:09:20","{
  ""issue_key"": ""MC-301108"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear action of enchanting items and disconnecting, which allows for an attempt to reproduce the bug.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected outcome should be when enchanting items.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly describes that items and lapis are deleted upon disconnecting while enchanting.""
  },
  ""overall_reason"": ""The report is actionable as it describes a specific scenario that leads to the bug, but it lacks a clear expected outcome.""
}"
"MC-301122","Non-Executable","The report describes the symptom of the bug but does not provide a clear action or setup to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report describes the symptom of the bug but does not provide a clear action or setup to reproduce the issue.","Not Present","Not Applicable","There is no explicit expected behavior stated in the report.","Present","Sufficient","The report describes the observed behavior of the green player dot appearing on maps in item frames.","The report lacks a concrete action or setup needed to reproduce the bug, making it non-executable despite describing the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2909","0","209","3118","0.00056175","2026-07-11T20:09:23","{
  ""issue_key"": ""MC-301122"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes the symptom of the bug but does not provide a clear action or setup to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""There is no explicit expected behavior stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the green player dot appearing on maps in item frames.""
  },
  ""overall_reason"": ""The report lacks a concrete action or setup needed to reproduce the bug, making it non-executable despite describing the observed behavior.""
}"
"MC-301128","Non-Executable","The report describes a symptom (mouse not clicking) but does not provide a clear trigger or action that leads to this issue, making it impossible to reproduce.","Irreproducible","Not Applicable","Missing Information","The report describes a symptom (mouse not clicking) but does not provide a clear trigger or action that leads to this issue, making it impossible to reproduce.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report clearly states that the mouse stopped responding to menu clicks after dying in-game.","The report lacks critical information on how to reproduce the issue, despite clearly describing the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2916","0","213","3129","0.00056520","2026-07-11T20:09:27","{
  ""issue_key"": ""MC-301128"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes a symptom (mouse not clicking) but does not provide a clear trigger or action that leads to this issue, making it impossible to reproduce.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly states that the mouse stopped responding to menu clicks after dying in-game.""
  },
  ""overall_reason"": ""The report lacks critical information on how to reproduce the issue, despite clearly describing the observed behavior.""
}"
"MC-301135","Non-Executable","The report lacks a description of how the Iron Golems trigger the flower planting behavior, making it impossible to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report lacks a description of how the Iron Golems trigger the flower planting behavior, making it impossible to reproduce the issue.","Not Present","Not Applicable","No expected behavior is stated in the report.","Not Present","Not Applicable","No observed behavior is described in the report.","The report is incomplete, lacking necessary details to understand how to reproduce the bug or what the expected and observed behaviors are.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2878","0","202","3080","0.00055290","2026-07-11T20:09:36","{
  ""issue_key"": ""MC-301135"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks a description of how the Iron Golems trigger the flower planting behavior, making it impossible to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""No expected behavior is stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""No observed behavior is described in the report.""
  },
  ""overall_reason"": ""The report is incomplete, lacking necessary details to understand how to reproduce the bug or what the expected and observed behaviors are.""
}"
"MC-301157","Non-Executable","The report does not specify how to trigger the ghasts' pathfinding behavior into fire, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the ghasts' pathfinding behavior into fire, making it unclear how to reproduce the issue.","Not Present","Not Applicable","There is no explicit expected behavior stated in the report.","Present","Sufficient","The report describes that happy ghasts can pathfind into fire, which is a clear observation.","The report lacks critical details on how to reproduce the bug, specifically the conditions under which the ghasts pathfind into fire.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2893","0","215","3108","0.00056295","2026-07-11T20:09:40","{
  ""issue_key"": ""MC-301157"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the ghasts' pathfinding behavior into fire, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""There is no explicit expected behavior stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that happy ghasts can pathfind into fire, which is a clear observation.""
  },
  ""overall_reason"": ""The report lacks critical details on how to reproduce the bug, specifically the conditions under which the ghasts pathfind into fire.""
}"
"MC-301184","Executable","The report provides a clear sequence of actions to reproduce the bug, detailing the setup and the expected outcome.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear sequence of actions to reproduce the bug, detailing the setup and the expected outcome.","Present","Accurate","The expected behavior is clearly stated, indicating that the carpet should remain in place when the piston door is activated.","Present","Sufficient","The observed behavior is clearly described, noting that the carpet disappears without dropping as an item.","The report effectively outlines the steps to reproduce the bug, along with clear expected and observed behaviors, making it actionable for testing.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","3135","0","214","3349","0.00059865","2026-07-11T20:09:44","{
  ""issue_key"": ""MC-301184"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear sequence of actions to reproduce the bug, detailing the setup and the expected outcome.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated, indicating that the carpet should remain in place when the piston door is activated.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is clearly described, noting that the carpet disappears without dropping as an item.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the bug, along with clear expected and observed behaviors, making it actionable for testing.""
}"
"MC-301234","Non-Executable","The report describes the symptom of excessive speed but does not provide a clear method to trigger the bug, such as the specific conditions or commands needed to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report describes the symptom of excessive speed but does not provide a clear method to trigger the bug, such as the specific conditions or commands needed to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when using the /rotate command.","Present","Sufficient","The report describes the observed behavior of the player moving excessively fast when the /rotate command is executed.","The report identifies a bug related to the /rotate command but lacks sufficient detail on how to reproduce the issue, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2945","0","234","3179","0.00058215","2026-07-11T20:09:48","{
  ""issue_key"": ""MC-301234"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes the symptom of excessive speed but does not provide a clear method to trigger the bug, such as the specific conditions or commands needed to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when using the /rotate command.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the player moving excessively fast when the /rotate command is executed.""
  },
  ""overall_reason"": ""The report identifies a bug related to the /rotate command but lacks sufficient detail on how to reproduce the issue, making it non-executable."" 
}"
"MC-301252","Non-Executable","The report does not specify how to trigger the issue with enchanted items, making it unclear how to reproduce the bug.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the issue with enchanted items, making it unclear how to reproduce the bug.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be regarding the purple outline.","Present","Sufficient","The report describes that some enchanted items do not show the purple outline, which is a clear observation.","The report lacks critical details on how to reproduce the issue, which prevents it from being classified as executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2889","0","214","3103","0.00056175","2026-07-11T20:09:59","{
  ""issue_key"": ""MC-301252"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the issue with enchanted items, making it unclear how to reproduce the bug.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be regarding the purple outline.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that some enchanted items do not show the purple outline, which is a clear observation.""
  },
  ""overall_reason"": ""The report lacks critical details on how to reproduce the issue, which prevents it from being classified as executable.""
}"
